title,movieId,avg_rating
"Night to Remember, A (1958)",3405,3.5625
Captain Horatio Hornblower R.N. (1951),3406,4.125
Erin Brockovich (2000),3408,3.552941176
Final Destination (2000),3409,3
"Bear, The (Ours, L') (1988)",3412,3.6875
Love Is a Many-Splendored Thing (1955),3414,4
"Mirror, The (Zerkalo) (1975)",3415,3.25
"Crimson Pirate, The (1952)",3417,4.333333333
Thelma & Louise (1991),3418,3.533333333
...And Justice for All (1979),3420,3.692307692
Animal House (1978),3421,3.805084746
She's Gotta Have It (1986),3422,3.4375
School Daze (1988),3423,4
Do the Right Thing (1989),3424,3.734375
Mo' Better Blues (1990),3425,3
Jungle Fever (1991),3426,3.416666667
Coogan's Bluff (1968),3427,1.5
"Champ, The (1979)",3428,3
Creature Comforts (1989),3429,4
Death Wish (1974),3430,2.571428571
Death Wish 2 (1982),3431,2.5
Death Wish 3 (1985),3432,1
Death Wish 5: The Face of Death (1994),3434,4
Double Indemnity (1944),3435,4.15625
Dying Young (1991),3436,2.5625
Cool as Ice (1991),3437,5
Teenage Mutant Ninja Turtles (1990),3438,2.972222222
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),3439,2.5
Teenage Mutant Ninja Turtles III (1993),3440,1.6
Red Dawn (1984),3441,2.75
Band of the Hand (1986),3442,2.5
Bloodsport (1988),3444,2.875
Eyes of Laura Mars (1978),3445,2.833333333
Funny Bones (1995),3446,3
"Good Earth, The (1937)",3447,5
"Good Morning, Vietnam (1987)",3448,3.660377358
"Good Mother, The (1988)",3449,3.5
Grumpy Old Men (1993),3450,3.209677419
Guess Who's Coming to Dinner (1967),3451,3.666666667
Romeo Must Die (2000),3452,3.052631579
Here on Earth (2000),3453,3
Whatever It Takes (2000),3454,4
"Color of Paradise, The (Rang-e khoda) (1999)",3456,4.5
Waking the Dead (2000),3457,3.833333333
Gothic (1986),3459,4
Hillbillys in a Haunted House (1967),3460,3
Lord of the Flies (1963),3461,3.230769231
Modern Times (1936),3462,4.359375
Last Resort (National Lampoon's Last Resort) (1994),3463,1
That's Life! (1986),3465,4
Heart and Souls (1993),3466,3.4
Hud (1963),3467,3.852941176
"Hustler, The (1961)",3468,4.108695652
Inherit the Wind (1960),3469,4.541666667
Dersu Uzala (1975),3470,4.375
Close Encounters of the Third Kind (1977),3471,3.903225806
Retroactive (1997),3474,4
"Place in the Sun, A (1951)",3475,4.125
Jacob's Ladder (1990),3476,3.9375
Empire Records (1995),3477,3.55
"Bamba, La (1987)",3478,3.333333333
Ladyhawke (1985),3479,3.476190476
Lucas (1986),3480,3.714285714
High Fidelity (2000),3481,3.960227273
"Road to El Dorado, The (2000)",3483,3.25
"Skulls, The (2000)",3484,2.636363636
El Dorado (1966),3487,3
Hook (1991),3489,3.11627907
Horror Express (1972),3490,3
My Chauffeur (1986),3491,4
"Son of the Sheik, The (1926)",3492,4
True Grit (1969),3494,3.346153846
Roadside Prophets (1992),3495,4
Madame Sousatzka (1988),3496,3.5
Max Dugan Returns (1983),3497,3
Midnight Express (1978),3498,3.923076923
Misery (1990),3499,3.877777778
Mr. Saturday Night (1992),3500,3
Murphy's Romance (1985),3501,3.875
My Life (1993),3502,4.25
Solaris (Solyaris) (1972),3503,3.6
Network (1976),3504,4.092105263
No Way Out (1987),3505,3.909090909
North Dallas Forty (1979),3506,3.625
"Odd Couple, The (1968)",3507,3.80952381
"Outlaw Josey Wales, The (1976)",3508,4
Black and White (1999),3509,3.333333333
Frequency (2000),3510,3.56097561
Ready to Rumble (2000),3511,2
Return to Me (2000),3512,3.552631579
Rules of Engagement (2000),3513,3.285714286
Me Myself I (2000),3515,3.4
"Bell, Book and Candle (1958)",3516,3.0625
"End of Violence, The (1997)",3518,2
Force 10 from Navarone (1978),3519,3.5
How to Stuff a Wild Bikini (1965),3520,2.666666667
Mystery Train (1989),3521,3.909090909
Sacco and Vanzetti (Sacco e Vanzetti) (1971),3522,2
Arthur (1981),3524,3.852941176
Bachelor Party (1984),3525,3.4
Parenthood (1989),3526,3.586956522
Predator (1987),3527,3.566037736
"Prince of Tides, The (1991)",3528,2.678571429
"Postman Always Rings Twice, The (1981)",3529,3.611111111
All the Vermeers in New York (1990),3531,2
28 Days (2000),3534,2.9375
American Psycho (2000),3535,3.245098039
Keeping the Faith (2000),3536,3.5
Where the Money Is (2000),3537,2.833333333
East is East (1999),3538,3.666666667
"Filth and the Fury, The (2000)",3539,4.166666667
Passion of Mind (2000),3540,3
Diner (1982),3543,3.977272727
Shakes the Clown (1992),3544,3.666666667
Cabaret (1972),3545,3.75
What Ever Happened to Baby Jane? (1962),3546,3.84375
Prick Up Your Ears (1987),3547,3.375
Auntie Mame (1958),3548,3.96875
Guys and Dolls (1955),3549,3.416666667
The Hunger (1983),3550,3.666666667
Marathon Man (1976),3551,3.911764706
Caddyshack (1980),3552,3.425925926
Gossip (2000),3553,4
Love and Basketball (2000),3554,3.666666667
U-571 (2000),3555,2.879310345
"Virgin Suicides, The (1999)",3556,3.583333333
Jennifer 8 (1992),3557,3.5
Limelight (1952),3559,3.333333333
Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei) (1978),3560,4
"Crow: Salvation, The (2000)",3563,1.5
"Flintstones in Viva Rock Vegas, The (2000)",3564,2.136363636
Where the Heart Is (2000),3565,3.363636364
"Big Kahuna, The (2000)",3566,3.318181818
Bossa Nova (2000),3567,2
Smiling Fish and Goat on Fire (1999),3568,3
"Idiots, The (Idioterne) (1998)",3569,3.357142857
Time Code (2000),3571,2.7
Carnosaur (1993),3572,1.5
Carnosaur 2 (1995),3573,2.25
Carnosaur 3: Primal Species (1996),3574,0.75
Defying Gravity (1997),3575,5
"Hidden, The (1987)",3576,4
Two Moon Junction (1988),3577,3.5
Gladiator (2000),3578,3.965838509
I Dreamed of Africa (2000),3579,2.333333333
Up at the Villa (2000),3580,5
Human Traffic (1999),3581,4
Breathless (1983),3584,3.625
Inferno (1980),3587,4
"King of Marvin Gardens, The (1972)",3588,4
"Lords of Flatbush, The (1974)",3590,2.833333333
Mr. Mom (1983),3591,3.305555556
Battlefield Earth (2000),3593,1.210526316
Center Stage (2000),3594,3.75
Screwed (2000),3596,1
Hamlet (2000),3598,3.833333333
Anchors Aweigh (1945),3599,3.75
Blue Hawaii (1961),3600,3.25
G.I. Blues (1960),3602,2
Gypsy (1962),3604,3.8
King Creole (1958),3605,1.5
On the Town (1949),3606,4.111111111
Pee-wee's Big Adventure (1985),3608,3.25862069
Regret to Inform (1998),3609,4.25
Saludos Amigos (1943),3611,3
The Slipper and the Rose: The Story of Cinderella (1976),3612,5
Things Change (1988),3613,3
Honeymoon in Vegas (1992),3614,3.235294118
Dinosaur (2000),3615,3.038461538
Loser (2000),3616,2.5
Road Trip (2000),3617,3.081081081
Small Time Crooks (2000),3618,3.25
"Hollywood Knights, The (1980)",3619,3
"Myth of Fingerprints, The (1997)",3620,3
Possession (1981),3621,3.5
"Twelve Chairs, The (1970)",3622,4
Mission: Impossible II (2000),3623,2.969135802
Shanghai Noon (2000),3624,3.210526316
8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),3626,3.833333333
Carnival of Souls (1962),3627,4.333333333
Flying Tigers (1942),3628,4
"Gold Rush, The (1925)",3629,4.045454545
Monsieur Verdoux (1947),3632,4
On Her Majesty's Secret Service (1969),3633,3.666666667
Seven Days in May (1964),3634,3.416666667
"Spy Who Loved Me, The (1977)",3635,3.75
Vagabond (Sans toit ni loi) (1985),3637,4
Moonraker (1979),3638,3.565217391
"Man with the Golden Gun, The (1974)",3639,3.5
"King in New York, A (1957)",3640,3.25
"Fighting Seabees, The (1944)",3643,3.5
Big Momma's House (2000),3646,1.875
American Gigolo (1980),3649,3.136363636
"Endless Summer, The (1966)",3653,4.1
"Guns of Navarone, The (1961)",3654,4.038461538
Blow-Out (La grande bouffe) (1973),3655,4.5
Lured (1947),3656,5
Pandora and the Flying Dutchman (1951),3657,4.5
Quatermass and the Pit (1967),3658,3
Quatermass 2 (Enemy from Space) (1957),3659,3
Puppet Master (1989),3660,3.5
Puppet Master II (1991),3661,3
Puppet Master III: Toulon's Revenge (1991),3662,3
Puppet Master 4 (1993),3663,3
Puppet Master 5: The Final Chapter (1994),3664,3
Curse of the Puppet Master (Puppet Master 6: The Curse) (1998),3665,4
Romeo and Juliet (1968),3668,3.384615385
Stay Tuned (1992),3669,2.666666667
Blazing Saddles (1974),3671,3.935483871
Benji (1974),3672,3.5625
Benji the Hunted (1987),3673,3.5
For the Love of Benji (1977),3674,3.166666667
White Christmas (1954),3675,3.545454545
Eraserhead (1977),3676,3.535714286
Baraka (1992),3677,4.3125
"Man with the Golden Arm, The (1955)",3678,3.4
"Decline of Western Civilization, The (1981)",3679,4.625
"Decline of Western Civilization Part II: The Metal Years, The (1988)",3680,3.833333333
For a Few Dollars More (Per qualche dollaro in più) (1965),3681,3.785714286
Magnum Force (1973),3682,2.714285714
Blood Simple (1984),3683,4.291666667
"Fabulous Baker Boys, The (1989)",3684,3.888888889
Prizzi's Honor (1985),3685,3.6
Flatliners (1990),3686,3.575
Light Years (Gandahar) (1988),3687,3.5
Porky's (1982),3688,2.916666667
Porky's II: The Next Day (1983),3689,2
Porky's Revenge (1985),3690,2
Private School (1983),3691,2.5
Class of Nuke 'Em High (1986),3692,3.5
"Toxic Avenger, The (1985)",3693,3.1
"Toxic Avenger, Part II, The (1989)",3694,2.333333333
"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",3695,2.5
Night of the Creeps (1986),3696,4.333333333
Predator 2 (1990),3697,2.868421053
"Running Man, The (1987)",3698,3.1875
Starman (1984),3699,3.454545455
"Brother from Another Planet, The (1984)",3700,3.666666667
Alien Nation (1988),3701,3.3125
Mad Max (1979),3702,3.828571429
"Road Warrior, The (Mad Max 2) (1981)",3703,3.793103448
Mad Max Beyond Thunderdome (1985),3704,3.315789474
Bird on a Wire (1990),3705,2.722222222
Angel Heart (1987),3706,3.642857143
9 1/2 Weeks (Nine 1/2 Weeks) (1986),3707,3.05
Firestarter (1984),3708,3.166666667
Sleepwalkers (1992),3709,2.666666667
Action Jackson (1988),3710,3
Soapdish (1991),3712,3.416666667
"Long Walk Home, The (1990)",3713,3.75
Clara's Heart (1988),3714,3
Burglar (1987),3715,3
Fatal Beauty (1987),3716,3.5
Gone in 60 Seconds (2000),3717,2.776785714
American Pimp (1999),3718,3
Love's Labour's Lost (2000),3719,2
Sunshine (1999),3720,3.5
Trixie (2000),3721,1.75
Hamlet (1990),3723,3.9
Coming Home (1978),3724,4.115384615
American Pop (1981),3725,3.125
Assault on Precinct 13 (1976),3726,2.5
Near Dark (1987),3727,3.5
One False Move (1992),3728,3.571428571
Shaft (1971),3729,4.333333333
"Conversation, The (1974)",3730,4.304347826
Cutter's Way (1981),3731,4
"Fury, The (1978)",3732,3.333333333
"Paper Chase, The (1973)",3733,3.714285714
Prince of the City (1981),3734,3.625
Serpico (1973),3735,4.037037037
"Ace in the Hole (Big Carnival, The) (1951)",3736,3.642857143
Lonely Are the Brave (1962),3737,5
"Sugarland Express, The (1974)",3738,3.6
Trouble in Paradise (1932),3739,4.666666667
Big Trouble in Little China (1986),3740,3.159090909
Badlands (1973),3741,3.884615385
Battleship Potemkin (1925),3742,3.78125
Boys and Girls (2000),3743,3.5
Shaft (2000),3744,2.692307692
Titan A.E. (2000),3745,3.304347826
Butterfly (La lengua de las mariposas) (1999),3746,5
Jesus' Son (1999),3747,3.285714286
Chicken Run (2000),3751,3.429292929
"Me, Myself & Irene (2000)",3752,2.76744186
"Patriot, The (2000)",3753,3.292307692
"Adventures of Rocky and Bullwinkle, The (2000)",3754,2.166666667
"Perfect Storm, The (2000)",3755,2.952830189
Asylum (1972),3757,5
Communion (1989),3758,3.5
Fun and Fancy Free (1947),3759,3.5
"Kentucky Fried Movie, The (1977)",3760,3.5
"Blood In, Blood Out (1993)",3761,3.5
F/X (1986),3763,3.428571429
F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),3764,2.1
"Hot Spot, The (1990)",3765,2
Missing in Action (1984),3766,3.333333333
Braddock: Missing in Action III (1988),3768,3
Thunderbolt and Lightfoot (1974),3769,3.2
Dreamscape (1984),3770,3.333333333
The Golden Voyage of Sinbad (1973),3771,3.25
House Party (1990),3773,2.5
House Party 2 (1991),3774,2.25
Make Mine Music (1946),3775,3
Nekromantik (1987),3777,2.25
Rocketship X-M (1950),3780,2
Croupier (1998),3783,3.928571429
"Kid, The (2000)",3784,3
Scary Movie (2000),3785,2.581081081
But I'm a Cheerleader (1999),3786,3.2
Shower (Xizao) (1999),3787,3.75
Blow-Up (Blowup) (1966),3788,3.733333333
"Pawnbroker, The (1964)",3789,4.4
Groove (2000),3790,4
Footloose (1984),3791,3.541666667
Duel in the Sun (1946),3792,4.333333333
X-Men (2000),3793,3.559055118
Chuck & Buck (2000),3794,3.4
"Five Senses, The (1999)",3795,4.5
What Lies Beneath (2000),3798,3.076923077
Pokémon the Movie 2000 (2000),3799,1.75
Criminal Lovers (1999),3800,2
Anatomy of a Murder (1959),3801,3.633333333
Freejack (1992),3802,2.5
H.O.T.S. (1979),3804,3.5
Knightriders (1981),3805,4
Mackenna's Gold (1969),3806,2.666666667
Sinbad and the Eye of the Tiger (1977),3807,3.2
What About Bob? (1991),3809,3.344827586
White Sands (1992),3810,2.5
Breaker Morant (1980),3811,3.944444444
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),3812,3.272727273
Interiors (1978),3813,2.833333333
Love and Death (1975),3814,4.115384615
"Official Story, The (La historia oficial) (1985)",3816,3.666666667
Tampopo (1985),3819,3.7
Thomas and the Magic Railroad (2000),3820,1
Nutty Professor II: The Klumps (2000),3821,2.25
"Girl on the Bridge, The (Fille sur le pont, La) (1999)",3822,1.75
Wonderland (1999),3823,3.125
Autumn in New York (2000),3824,2.3
Coyote Ugly (2000),3825,2.925925926
Hollow Man (2000),3826,2.183333333
Space Cowboys (2000),3827,2.666666667
Mad About Mambo (2000),3829,2
Saving Grace (2000),3831,3.5
"Black Sabbath (Tre volti della paura, I) (1963)",3832,3
"Brain That Wouldn't Die, The (1962)",3833,3.166666667
Bronco Billy (1980),3834,3
"Crush, The (1993)",3835,2.833333333
Kelly's Heroes (1970),3836,3.5
Phantasm II (1988),3837,5
Phantasm III: Lord of the Dead (1994),3838,2
Phantasm IV: Oblivion (1998),3839,1
Pumpkinhead (1988),3840,4
Air America (1990),3841,2.333333333
Sleepaway Camp (1983),3843,3.5
Steel Magnolias (1989),3844,3.6
And God Created Woman (Et Dieu... créa la femme) (1956),3845,5
Easy Money (1983),3846,3
"Ilsa, She Wolf of the SS (1974)",3847,3
Silent Fall (1994),3848,4
The Spiral Staircase (1945),3849,4
I'm the One That I Want (2000),3851,5
"Tao of Steve, The (2000)",3852,3.666666667
Aimée & Jaguar (1999),3854,4
"Affair of Love, An (Liaison pornographique, Une) (1999)",3855,3.75
Bless the Child (2000),3857,2.125
Cecil B. DeMented (2000),3858,3.333333333
"Eyes of Tammy Faye, The (2000)",3859,3.75
"Opportunists, The (2000)",3860,3
"Replacements, The (2000)",3861,3.035714286
"Cell, The (2000)",3863,2.955882353
Godzilla 2000 (Gojira ni-sen mireniamu) (1999),3864,2.125
"Original Kings of Comedy, The (2000)",3865,2.833333333
"Naked Gun: From the Files of Police Squad!, The (1988)",3868,3.871428571
"Naked Gun 2 1/2: The Smell of Fear, The (1991)",3869,3.444444444
Our Town (1940),3870,3
Shane (1953),3871,3.95
"Suddenly, Last Summer (1959)",3872,4.333333333
Cat Ballou (1965),3873,3.772727273
"Devil Rides Out, The (1968)",3875,2.5
Supergirl (1984),3877,2.8
"Art of War, The (2000)",3879,5
"Ballad of Ramblin' Jack, The (2000)",3880,4
Bring It On (2000),3882,2.875
Catfish in Black Bean Sauce (2000),3883,0.5
Love & Sex (2000),3885,3
Steal This Movie! (2000),3886,3.166666667
Highlander: Endgame (Highlander IV) (2000),3889,1.5
Back Stage (2000),3890,3
Turn It Up (2000),3891,1
Anatomy (Anatomie) (2000),3892,3
Nurse Betty (2000),3893,2.80952381
"Watcher, The (2000)",3895,1.25
"Way of the Gun, The (2000)",3896,3.1875
Almost Famous (2000),3897,3.888888889
Crime and Punishment in Suburbia (2000),3900,3
Duets (2000),3901,2.5
Goya in Bordeaux (Goya en Burdeos) (1999),3902,4.5
Urbania (2000),3903,3.333333333
"Specials, The (2000)",3905,4.5
Under Suspicion (2000),3906,4
Urban Legends: Final Cut (2000),3908,2.9
Woman on Top (2000),3909,5
Dancer in the Dark (2000),3910,3.804347826
Best in Show (2000),3911,3.762711864
Barenaked in America (1999),3913,3.5
"Broken Hearts Club, The (2000)",3914,3.333333333
Girlfight (2000),3915,4.166666667
Remember the Titans (2000),3916,3.858974359
Hellraiser (1987),3917,3.545454545
Hellbound: Hellraiser II (1988),3918,3
Hellraiser III: Hell on Earth (1992),3919,2.666666667
"Faraway, So Close (In weiter Ferne, so nah!) (1993)",3920,3.5
Beach Party (1963),3921,2.5
Bikini Beach (1964),3922,3
Return of the Fly (1959),3923,4
Pajama Party (1964),3924,3
Stranger Than Paradise (1984),3925,3.875
Voyage to the Bottom of the Sea (1961),3926,3
Fantastic Voyage (1966),3927,3.6
Abbott and Costello Meet Frankenstein (1948),3928,3.4
"Bank Dick, The (1940)",3929,3.944444444
"Creature from the Black Lagoon, The (1954)",3930,3.4
"Invisible Man, The (1933)",3932,3.25
"Killer Shrews, The (1959)",3933,0.5
Kronos (1957),3934,4
Phantom of the Opera (1943),3936,3
Runaway (1984),3937,2.5
"Slumber Party Massacre, The (1982)",3938,4
Slumber Party Massacre II (1987),3939,3
Slumber Party Massacre III (1990),3940,3
Sorority House Massacre (1986),3941,4
Sorority House Massacre II (1990),3942,3
Bamboozled (2000),3943,4
Digimon: The Movie (2000),3945,4
Get Carter (2000),3946,2.285714286
Get Carter (1971),3947,5
Meet the Parents (2000),3948,3.443181818
Requiem for a Dream (2000),3949,3.869565217
Tigerland (2000),3950,3.666666667
Two Family House (2000),3951,3.5
"Contender, The (2000)",3952,4
Dr. T and the Women (2000),3953,2.333333333
"Ladies Man, The (2000)",3955,2.75
Lost Souls (2000),3956,2
Billy Jack (1971),3957,2.125
"Time Machine, The (1960)",3959,3.4375
Haunted (1995),3960,3
Ghoulies (1985),3961,2.666666667
Ghoulies II (1987),3962,2.25
"Unsinkable Molly Brown, The (1964)",3963,3.4375
"Adventures of Ichabod and Mr. Toad, The (1949)",3964,3
"Strange Love of Martha Ivers, The (1946)",3965,3
Detour (1945),3966,4.75
Billy Elliot (2000),3967,3.709302326
Bedazzled (2000),3968,2.470588235
Pay It Forward (2000),3969,2.956521739
"Beyond, The (E tu vivrai nel terrore - L'aldilà) (1981)",3970,3.833333333
"Private Eyes, The (1981)",3971,4
"Legend of Drunken Master, The (Jui kuen II) (1994)",3972,3.545454545
Book of Shadows: Blair Witch 2 (2000),3973,2.9
Lucky Numbers (2000),3975,2.625
Stardom (2000),3976,4
Charlie's Angels (2000),3977,2.727848101
"Legend of Bagger Vance, The (2000)",3978,3.05
Little Nicky (2000),3979,1.861111111
Men of Honor (2000),3980,3.25
Red Planet (2000),3981,2.416666667
You Can Count on Me (2000),3983,4.25
Diamonds Are Forever (1971),3984,3.434782609
"Eagle Has Landed, The (1976)",3985,3
"6th Day, The (2000)",3986,2.775
